"evidence_id","checked_on","concept_code","product_form","market_scope","market_breadth","person_relevance","supported_rating","evidence_role","source_name","url","availability_status","shipping_scope","logistics","search_terms","finding","limitations"
"AV2N-N-0152","2026-09-04","SHERRY","Aufgespriteter spanischer Wein nach Sherry-Art; trocken-oxidative bis süße Stile sind je nach Gericht möglich.","REGIONAL","GENERAL_BROAD","Georgia","PLANNED","EXACT_ROUTE","REWE – Lustau Medium Dry Sherry 0.75 l","https://www.rewe.de/shop/p/lustau-sherry-medium-dry-0-75l/8869685","REGULAR_RANGE","German branch pickup or local delivery, location-dependent","STANDARD_LOCAL","Sherry Aufgespriteter spanischer Wein nach Sherry-Art kaufen Deutschland Sortiment Bornheim Köln Düsseldorf Fachhandel Online | REWE – Lustau Medium Dry Sherry 0.75 l | Georgia EXACT_ROUTE 2026-09-04","REWE – Lustau Medium Dry Sherry 0.75 l belegt für Sherry einen konkreten planbaren Beschaffungsweg in der festgelegten Produktform für Georgia.","Sherry, Georgia: Die direkte Route ist belegt; Liefergebiet, Sortimentswechsel und kurzfristiger Bestand bleiben zu prüfen."
"AV2N-N-0153","2026-09-04","SHIMEJI","Büschelig wachsende japanische Zuchtpilze mit festem Biss und mild-nussigem Aroma; braune und weiße Formen sind umfasst.","GERMANY_EU","GENERAL_BROAD","Georgia","PLANNED","EXACT_ROUTE","Asia4Friends – Frische Shimeji Buchenpilze braun 150 g","https://asia4friends.de/frische-shimeji-buchenpilze-braun-150g","IN_STOCK","GERMANY","CHILLED_SHIPPING","frische braune Shimeji Buchenpilze 150 g Asia4Friends Lagerbestand Kühlversand Bornheim Köln Düsseldorf Deutschland","Die Produktseite zeigt frische braune Shimeji-Buchenpilze im 150-g-Pack, mit Preis, Warenkorb, aktuellem Lagerbestand und 1–3 Werktagen Lieferzeit. Braune Shimeji sind ausdrücklich umfasst; Asia4Friends versendet Frischware deutschlandweit mit Isoliertasche, Kühlakkus und Versand von Montag bis Donnerstag.","Belegt ist die braune Frischform bei einem Händler; die ebenfalls zulässige weiße Form muss nicht zusätzlich vorliegen. Der kleine Lagerbestand und die Kühlzustellung bleiben eine Momentaufnahme vom 2026-09-04."
"AV2N-N-0154","2026-09-04","SHIMEJI","Büschelig wachsende japanische Zuchtpilze mit festem Biss und mild-nussigem Aroma; braune und weiße Formen sind umfasst.","GERMANY_EU","GENERAL_BROAD","Tobias","PLANNED","EXACT_ROUTE","Asia4Friends – Frische Shimeji Buchenpilze braun 150 g","https://asia4friends.de/frische-shimeji-buchenpilze-braun-150g","IN_STOCK","GERMANY","CHILLED_SHIPPING","frische braune Shimeji Buchenpilze 150 g Asia4Friends Lagerbestand Kühlversand Rostock Deutschland","Die Produktseite zeigt frische braune Shimeji-Buchenpilze im 150-g-Pack, mit Preis, Warenkorb, aktuellem Lagerbestand und 1–3 Werktagen Lieferzeit. Die braune Form ist katalogkonform; für Rostock besteht ein deutschlandweiter Frischversand mit Isoliertasche, Kühlakkus und Versand von Montag bis Donnerstag.","Belegt ist die braune Frischform bei einem Händler; die ebenfalls zulässige weiße Form muss nicht zusätzlich vorliegen. Der kleine Lagerbestand und die Kühlzustellung bleiben eine Momentaufnahme vom 2026-09-04."
"AV2N-N-0155","2026-09-04","SHRIMP_PASTE","Offene Familie fermentierter Garnelenpasten mit sehr intensivem salzigem Umami; regionale feste und weiche Formen sind umfasst.","GERMANY_EU","SPECIALTY_BROAD","Georgia","SPECIALTY","MARKET_BREADTH","Village Foods – Por Kwan shrimp paste 200 g","https://villagefoods.de/products/garnelenpaste-von-por-kwan-shrimp-paste-with-bean-oil-g%E1%BA%A1ch-tom-xao-d%E1%BA%A7u-an-200-g","REGULAR_RANGE","Germany-wide specialist shipping","STANDARD_SHIPPING","Garnelenpaste Offene Familie fermentierter Garnelenpasten mit sehr intensivem salzigem Umami kaufen Deutschland Sortiment Bornheim Köln Düsseldorf ost- und südostasiatischen Händler Versand | Village Foods – Por Kwan shrimp paste 200 g | Georgia MARKET_BREADTH 2026-09-04","Village Foods – Por Kwan shrimp paste 200 g führt Garnelenpaste in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 1 von 2 für Georgia.","Garnelenpaste, Georgia: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0156","2026-09-04","SHRIMP_PASTE","Offene Familie fermentierter Garnelenpasten mit sehr intensivem salzigem Umami; regionale feste und weiche Formen sind umfasst.","GERMANY_EU","SPECIALTY_BROAD","Georgia","SPECIALTY","MARKET_BREADTH","Asiashoponline – Mae Pranom shrimp paste 350 g","https://asiashoponline.de/garnelenpaste-mae-pranom-350g","REGULAR_RANGE","Germany-wide specialist shipping","STANDARD_SHIPPING","Garnelenpaste Offene Familie fermentierter Garnelenpasten mit sehr intensivem salzigem Umami kaufen Deutschland Sortiment Bornheim Köln Düsseldorf ost- und südostasiatischen Händler Versand | Asiashoponline – Mae Pranom shrimp paste 350 g | Georgia MARKET_BREADTH 2026-09-04","Asiashoponline – Mae Pranom shrimp paste 350 g führt Garnelenpaste in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 2 von 2 für Georgia.","Garnelenpaste, Georgia: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0157","2026-09-04","SHRIMP_PASTE","Offene Familie fermentierter Garnelenpasten mit sehr intensivem salzigem Umami; regionale feste und weiche Formen sind umfasst.","GERMANY_EU","SPECIALTY_BROAD","Tobias","SPECIALTY","MARKET_BREADTH","Village Foods – Por Kwan shrimp paste 200 g","https://villagefoods.de/products/garnelenpaste-von-por-kwan-shrimp-paste-with-bean-oil-g%E1%BA%A1ch-tom-xao-d%E1%BA%A7u-an-200-g","REGULAR_RANGE","Germany-wide specialist shipping","STANDARD_SHIPPING","Garnelenpaste; Offene Familie fermentierter Garnelenpasten mit sehr intensivem salzigem Umami; Tobias Rostock; breit aufgestellten internationalen Spezialsortiment Deutschland unabhängige Händler Bestand | Village Foods – Por Kwan shrimp paste 200 g | Tobias MARKET_BREADTH 2026-09-04","Village Foods – Por Kwan shrimp paste 200 g führt Garnelenpaste in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 1 von 2 für Tobias.","Garnelenpaste, Tobias: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0158","2026-09-04","SHRIMP_PASTE","Offene Familie fermentierter Garnelenpasten mit sehr intensivem salzigem Umami; regionale feste und weiche Formen sind umfasst.","GERMANY_EU","SPECIALTY_BROAD","Tobias","SPECIALTY","MARKET_BREADTH","Asiashoponline – Mae Pranom shrimp paste 350 g","https://asiashoponline.de/garnelenpaste-mae-pranom-350g","REGULAR_RANGE","Germany-wide specialist shipping","STANDARD_SHIPPING","Garnelenpaste; Offene Familie fermentierter Garnelenpasten mit sehr intensivem salzigem Umami; Tobias Rostock; breit aufgestellten internationalen Spezialsortiment Deutschland unabhängige Händler Bestand | Asiashoponline – Mae Pranom shrimp paste 350 g | Tobias MARKET_BREADTH 2026-09-04","Asiashoponline – Mae Pranom shrimp paste 350 g führt Garnelenpaste in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 2 von 2 für Tobias.","Garnelenpaste, Tobias: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0159","2026-09-04","SICHUAN_PEPPER","Aromatische Samenkapseln verschiedener Zanthoxylum-Arten mit zitrischem Duft und prickelnd-betäubender Wirkung; kein echter Pfeffer.","GERMANY_EU","SPECIALTY_BROAD","Georgia","SPECIALTY","MARKET_BREADTH","Asiafoodland – whole wild Sichuan pepper 50 g","https://www.asiafoodland.de/food/gewuerze-pasten/getrocknete-gewuerze/pfeffer/asiafoodland-wilder-szechuanpfeffer-ganze-pfefferkoerner-50g.html","REGULAR_RANGE","Germany-wide specialist shipping","STANDARD_SHIPPING","Szechuanpfeffer Aromatische Samenkapseln verschiedener Zanthoxylum-Arten mit zitrischem Duft und prickelnd-betäubender Wirkung kaufen Deutschland Sortiment Bornheim Köln Düsseldorf ost- und südostasiatischen Händler Versand | Asiafoodland – whole wild Sichuan pepper 50 g | Georgia MARKET_BREADTH 2026-09-04","Asiafoodland – whole wild Sichuan pepper 50 g führt Szechuanpfeffer in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 1 von 2 für Georgia.","Szechuanpfeffer, Georgia: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0160","2026-09-04","SICHUAN_PEPPER","Aromatische Samenkapseln verschiedener Zanthoxylum-Arten mit zitrischem Duft und prickelnd-betäubender Wirkung; kein echter Pfeffer.","GERMANY_EU","SPECIALTY_BROAD","Georgia","SPECIALTY","MARKET_BREADTH","Gewürze der Welt – Sichuan pepper range","https://www.gewuerze-der-welt.net/gewuerze/pfeffer/szechuanpfeffer","REGULAR_RANGE","Germany-wide specialist shipping","STANDARD_SHIPPING","Szechuanpfeffer Aromatische Samenkapseln verschiedener Zanthoxylum-Arten mit zitrischem Duft und prickelnd-betäubender Wirkung kaufen Deutschland Sortiment Bornheim Köln Düsseldorf ost- und südostasiatischen Händler Versand | Gewürze der Welt – Sichuan pepper range | Georgia MARKET_BREADTH 2026-09-04","Gewürze der Welt – Sichuan pepper range führt Szechuanpfeffer in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 2 von 2 für Georgia.","Szechuanpfeffer, Georgia: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0161","2026-09-04","SICHUAN_PEPPER","Aromatische Samenkapseln verschiedener Zanthoxylum-Arten mit zitrischem Duft und prickelnd-betäubender Wirkung; kein echter Pfeffer.","GERMANY_EU","SPECIALTY_BROAD","Tobias","SPECIALTY","MARKET_BREADTH","Asiafoodland – whole wild Sichuan pepper 50 g","https://www.asiafoodland.de/food/gewuerze-pasten/getrocknete-gewuerze/pfeffer/asiafoodland-wilder-szechuanpfeffer-ganze-pfefferkoerner-50g.html","REGULAR_RANGE","Germany-wide specialist shipping","STANDARD_SHIPPING","Szechuanpfeffer; Aromatische Samenkapseln verschiedener Zanthoxylum-Arten mit zitrischem Duft und prickelnd-betäubender Wirkung; Tobias Rostock; internationalen Gewürzsortiment Deutschland unabhängige Händler Bestand | Asiafoodland – whole wild Sichuan pepper 50 g | Tobias MARKET_BREADTH 2026-09-04","Asiafoodland – whole wild Sichuan pepper 50 g führt Szechuanpfeffer in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 1 von 2 für Tobias.","Szechuanpfeffer, Tobias: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0162","2026-09-04","SICHUAN_PEPPER","Aromatische Samenkapseln verschiedener Zanthoxylum-Arten mit zitrischem Duft und prickelnd-betäubender Wirkung; kein echter Pfeffer.","GERMANY_EU","SPECIALTY_BROAD","Tobias","SPECIALTY","MARKET_BREADTH","Gewürze der Welt – Sichuan pepper range","https://www.gewuerze-der-welt.net/gewuerze/pfeffer/szechuanpfeffer","REGULAR_RANGE","Germany-wide specialist shipping","STANDARD_SHIPPING","Szechuanpfeffer; Aromatische Samenkapseln verschiedener Zanthoxylum-Arten mit zitrischem Duft und prickelnd-betäubender Wirkung; Tobias Rostock; internationalen Gewürzsortiment Deutschland unabhängige Händler Bestand | Gewürze der Welt – Sichuan pepper range | Tobias MARKET_BREADTH 2026-09-04","Gewürze der Welt – Sichuan pepper range führt Szechuanpfeffer in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 2 von 2 für Tobias.","Szechuanpfeffer, Tobias: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0163","2026-09-04","SLIVOVICE","Pflaumenbrand als generische Spirituosenart; nicht auf eine Marke beschränkt und nicht mit Pflaumenlikör gleichsetzen.","GERMANY_EU","GENERAL_BROAD","Georgia","PLANNED","EXACT_ROUTE","Weinquelle – Sliwovitz category","https://www.weinquelle.com/obstler/Sliwovitz.html","REGULAR_RANGE","Germany only, usually 1–3 business days","STANDARD_SHIPPING","Sliwovitz Kategorie Obstbrand Pflaumen kein Likör auf Lager Deutschlandversand Bornheim | Weinquelle – Sliwovitz category | Georgia EXACT_ROUTE 2026-09-04","Die abgerufene Weinquelle-Kategorie ist ausdrücklich „Obstbrand aus Pflaumen“ zugeordnet und führt mehrere Sliwovitz-Flaschen lagernd; deutschlandweite Lieferung in üblicherweise 1–3 Werktagen belegt Georgias geplanten Bezug nach Bornheim.","Sortiments- und Flaschenbestände sind zeitabhängig; kein Bornheimer Filialbestand, und für Spirituosen gelten Altersbeschränkungen."
"AV2N-N-0164","2026-09-04","SLIVOVICE","Pflaumenbrand als generische Spirituosenart; nicht auf eine Marke beschränkt und nicht mit Pflaumenlikör gleichsetzen.","GERMANY_EU","GENERAL_BROAD","Tobias","PLANNED","EXACT_ROUTE","Weinquelle – Sliwovitz category","https://www.weinquelle.com/obstler/Sliwovitz.html","REGULAR_RANGE","Germany only, usually 1–3 business days","STANDARD_SHIPPING","Sliwovitz Kategorie Obstbrand Pflaumen kein Likör auf Lager Deutschlandversand Rostock | Weinquelle – Sliwovitz category | Tobias EXACT_ROUTE 2026-09-04","Weinquelle ordnet die abgerufene Sliwovitz-Kategorie eindeutig Pflaumen-Obstbrand zu und zeigt mehrere lagernde Flaschen; die deutschlandweite Zustellung in üblicherweise 1–3 Werktagen macht Tobias’ geplanten Rostocker Bezug konkret.","Aktueller Kategorieschnappschuss statt Rostocker Lokalbestand; einzelne Flaschen können ausverkaufen, Altersbeschränkungen gelten."
"AV2N-N-0165","2026-09-04","SOBRASADA","Streichfähige, mit Paprika gewürzte luftgereifte Rohwurst der Balearen, typischerweise aus Schweinefleisch; nicht Chorizo und nicht ’Nduja.","GERMANY_EU","SPECIALTY_BROAD","Georgia","SPECIALTY","MARKET_BREADTH","Mitte Meer – Mediterranean direct shop","https://mitte-meer.de/","REGULAR_RANGE","Germany-wide Mediterranean specialist shipping","STANDARD_SHIPPING","Sobrasada Streichfähige, mit Paprika gewürzte luftgereifte Rohwurst der Balearen, typischerweise aus Schweinefleisch; nicht Chorizo und nicht ’Nduja. Bornheim/Köln/Düsseldorf einschlägiger Spezialmarkt mehrere unabhängige Händler reguläres Sortiment | Mitte Meer – Mediterranean direct shop | Georgia MARKET_BREADTH 2026-09-04","Mitte Meer – Mediterranean direct shop führt Sobrasada in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 1 von 2 für Georgia.","Sobrasada, Georgia: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0166","2026-09-04","SOBRASADA","Streichfähige, mit Paprika gewürzte luftgereifte Rohwurst der Balearen, typischerweise aus Schweinefleisch; nicht Chorizo und nicht ’Nduja.","GERMANY_EU","SPECIALTY_BROAD","Georgia","SPECIALTY","MARKET_BREADTH","Directos – spicy sobrassade","https://directos.eu/de/wurzige-sobrassade","REGULAR_RANGE","Germany-wide specialist shipping","CHILLED_SHIPPING","Sobrasada Streichfähige, mit Paprika gewürzte luftgereifte Rohwurst der Balearen, typischerweise aus Schweinefleisch; nicht Chorizo und nicht ’Nduja. Bornheim/Köln/Düsseldorf einschlägiger Spezialmarkt mehrere unabhängige Händler reguläres Sortiment | Directos – spicy sobrassade | Georgia MARKET_BREADTH 2026-09-04","Directos – spicy sobrassade führt Sobrasada in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 2 von 2 für Georgia.","Sobrasada, Georgia: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0167","2026-09-04","SOBRASADA","Streichfähige, mit Paprika gewürzte luftgereifte Rohwurst der Balearen, typischerweise aus Schweinefleisch; nicht Chorizo und nicht ’Nduja.","GERMANY_EU","SPECIALTY_BROAD","Tobias","SPECIALTY","MARKET_BREADTH","Mitte Meer – Mediterranean direct shop","https://mitte-meer.de/","REGULAR_RANGE","Germany-wide Mediterranean specialist shipping","STANDARD_SHIPPING","Sobrasada; Streichfähige, mit Paprika gewürzte luftgereifte Rohwurst der Balearen, typischerweise aus Schweinefleisch; Tobias Rostock; Fleisch- und Wurstspezialsortiment Deutschland unabhängige Händler Bestand | Mitte Meer – Mediterranean direct shop | Tobias MARKET_BREADTH 2026-09-04","Mitte Meer – Mediterranean direct shop führt Sobrasada in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 1 von 2 für Tobias.","Sobrasada, Tobias: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0168","2026-09-04","SOBRASADA","Streichfähige, mit Paprika gewürzte luftgereifte Rohwurst der Balearen, typischerweise aus Schweinefleisch; nicht Chorizo und nicht ’Nduja.","GERMANY_EU","SPECIALTY_BROAD","Tobias","SPECIALTY","MARKET_BREADTH","Directos – spicy sobrassade","https://directos.eu/de/wurzige-sobrassade","REGULAR_RANGE","Germany-wide specialist shipping","CHILLED_SHIPPING","Sobrasada; Streichfähige, mit Paprika gewürzte luftgereifte Rohwurst der Balearen, typischerweise aus Schweinefleisch; Tobias Rostock; Fleisch- und Wurstspezialsortiment Deutschland unabhängige Händler Bestand | Directos – spicy sobrassade | Tobias MARKET_BREADTH 2026-09-04","Directos – spicy sobrassade führt Sobrasada in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 2 von 2 für Tobias.","Sobrasada, Tobias: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0169","2026-09-04","SOLE","Seezunge als feiner magerer Plattfisch mit zartem, festem Fleisch; nicht Scholle.","GERMANY_EU","GENERAL_BROAD","Georgia","PLANNED","EXACT_ROUTE","Deutsche See – frische Seezunge","https://www.deutschesee.de/shop/seezunge-88589.html","IN_STOCK","Deutschland und Österreich; gekühlte GO!-Express-Lieferung zum Wunschtermin","CHILLED_SHIPPING","Seezunge Solea solea frisch ganz Deutsche See verfügbar nicht Scholle","Deutsche See bietet die echte Seezunge Solea solea aktuell verfügbar als frischen ganzen Plattfisch an und liefert sie gekühlt.","Die Seite belegt ausdrücklich Seezunge und keine Scholle; Gewicht, kurze Haltbarkeit und Terminbestand müssen geprüft werden."
"AV2N-N-0170","2026-09-04","SOLE","Seezunge als feiner magerer Plattfisch mit zartem, festem Fleisch; nicht Scholle.","GERMANY_EU","GENERAL_BROAD","Tobias","PLANNED","EXACT_ROUTE","Deutsche See – frische Seezunge","https://www.deutschesee.de/shop/seezunge-88589.html","IN_STOCK","Deutschland und Österreich; gekühlte GO!-Express-Lieferung zum Wunschtermin","CHILLED_SHIPPING","Seezunge Solea solea frisch ganz Deutsche See verfügbar nicht Scholle","Deutsche See bietet die echte Seezunge Solea solea aktuell verfügbar als frischen ganzen Plattfisch an und liefert sie gekühlt.","Die Seite belegt ausdrücklich Seezunge und keine Scholle; Gewicht, kurze Haltbarkeit und Terminbestand müssen geprüft werden."
"AV2N-N-0171","2026-09-04","SOUR_CHERRY","Sauerkirsche mit deutlich höherer Säure als Süßkirsche; frisch, tiefgekühlt oder ungesüßt konserviert verwendbar.","GERMANY_EU","GENERAL_BROAD","Georgia","PLANNED","EXACT_ROUTE","REWE - Beste Wahl Sauerkirschen ganz tiefgekuehlt 300 g","https://www.rewe.de/shop/p/rewe-beste-wahl-sauerkirschen-ganz-300g/8856174","VARIABLE_STOCK","REWE market-dependent frozen delivery or pickup in Germany","FROZEN_SHIPPING","SOUR_CHERRY Sauerkirsche mit deutlich höherer Säure als Süßkirsche; frisch, tiefgekühlt oder ungesüßt konserviert verwendbar. REWE - Beste Wahl Sauerkirschen ganz tiefgekuehlt 300 g Bestand Versand Produktform 2026-09-04","Die konkrete REWE-Seite fuehrt ganze entsteinte Sauerkirschen als tiefgekuehlte Monofrucht; die erlaubte TK-Form ist damit fuer Georgia ohne Suesskirschenersatz belegt.","Die Tiefkuehlkette und der standortbezogene Bestand muessen vor dem Einkauf geprueft werden."
"AV2N-N-0172","2026-09-04","SOUR_CHERRY","Sauerkirsche mit deutlich höherer Säure als Süßkirsche; frisch, tiefgekühlt oder ungesüßt konserviert verwendbar.","GERMANY_EU","GENERAL_BROAD","Tobias","PLANNED","EXACT_ROUTE","REWE - Beste Wahl Sauerkirschen ganz tiefgekuehlt 300 g","https://www.rewe.de/shop/p/rewe-beste-wahl-sauerkirschen-ganz-300g/8856174","VARIABLE_STOCK","REWE market-dependent frozen delivery or pickup in Germany","FROZEN_SHIPPING","SOUR_CHERRY Sauerkirsche mit deutlich höherer Säure als Süßkirsche; frisch, tiefgekühlt oder ungesüßt konserviert verwendbar. REWE - Beste Wahl Sauerkirschen ganz tiefgekuehlt 300 g Bestand Versand Produktform 2026-09-04","Die konkrete REWE-Seite fuehrt ganze entsteinte Sauerkirschen als tiefgekuehlte Monofrucht; Tobias kann die erlaubte TK-Form marktbezogen vorbestellen, ohne Suesskirschen zu substituieren.","In Rostock bleiben Marktbestand und Tiefkuehlabholung beziehungsweise Liefergebiet vorab zu pruefen."
"AV2N-N-0173","2026-09-04","SOUR_RYE_STARTER","Fermentierter Roggenmehl-Saueransatz (zakwas/żur) als flüssige Basis für żur/żurek; nicht die fertige Suppe. Gewürzzusätze können variieren.","GERMANY_EU","SPECIALTY_BROAD","Georgia","SPECIALTY","MARKET_BREADTH","Polskashop24 – Polish cooking aids with Zakwas","https://polskashop24.de/collections/polnische-kochhilfen-instant-produkte","REGULAR_RANGE","Germany-wide specialist shipping","STANDARD_SHIPPING","Żur-Saueransatz Fermentierter Roggenmehl-Saueransatz (zakwas/żur) als flüssige Basis für żur/żurek kaufen Deutschland Sortiment Bornheim Köln Düsseldorf osteuropäischen Händler Versand | Polskashop24 – Polish cooking aids with Zakwas | Georgia MARKET_BREADTH 2026-09-04","Polskashop24 – Polish cooking aids with Zakwas führt Żur-Saueransatz in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 1 von 2 für Georgia.","Żur-Saueransatz, Georgia: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0174","2026-09-04","SOUR_RYE_STARTER","Fermentierter Roggenmehl-Saueransatz (zakwas/żur) als flüssige Basis für żur/żurek; nicht die fertige Suppe. Gewürzzusätze können variieren.","GERMANY_EU","SPECIALTY_BROAD","Georgia","SPECIALTY","MARKET_BREADTH","Krakowiacy i Górale – Zakwas na żur 900 ml","https://sklep.krakowiacyigorale.pl/zakwas-na-zur-900-ml.html","REGULAR_RANGE","EU specialist shipping; Germany terms require confirmation","STANDARD_SHIPPING","Żur-Saueransatz Fermentierter Roggenmehl-Saueransatz (zakwas/żur) als flüssige Basis für żur/żurek kaufen Deutschland Sortiment Bornheim Köln Düsseldorf osteuropäischen Händler Versand | Krakowiacy i Górale – Zakwas na żur 900 ml | Georgia MARKET_BREADTH 2026-09-04","Krakowiacy i Górale – Zakwas na żur 900 ml führt Żur-Saueransatz in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 2 von 2 für Georgia.","Żur-Saueransatz, Georgia: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0175","2026-09-04","SOUR_RYE_STARTER","Fermentierter Roggenmehl-Saueransatz (zakwas/żur) als flüssige Basis für żur/żurek; nicht die fertige Suppe. Gewürzzusätze können variieren.","GERMANY_EU","SPECIALTY_BROAD","Tobias","SPECIALTY","MARKET_BREADTH","Polskashop24 – Polish cooking aids with Zakwas","https://polskashop24.de/collections/polnische-kochhilfen-instant-produkte","REGULAR_RANGE","Germany-wide specialist shipping","STANDARD_SHIPPING","Żur-Saueransatz; Fermentierter Roggenmehl-Saueransatz (zakwas/żur) als flüssige Basis für żur/żurek; Tobias Rostock; osteuropäischen beziehungsweise mitteleuropäischen Spezialsortiment Deutschland unabhängige Händler Bestand | Polskashop24 – Polish cooking aids with Zakwas | Tobias MARKET_BREADTH 2026-09-04","Polskashop24 – Polish cooking aids with Zakwas führt Żur-Saueransatz in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 1 von 2 für Tobias.","Żur-Saueransatz, Tobias: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0176","2026-09-04","SOUR_RYE_STARTER","Fermentierter Roggenmehl-Saueransatz (zakwas/żur) als flüssige Basis für żur/żurek; nicht die fertige Suppe. Gewürzzusätze können variieren.","GERMANY_EU","SPECIALTY_BROAD","Tobias","SPECIALTY","MARKET_BREADTH","Krakowiacy i Górale – Zakwas na żur 900 ml","https://sklep.krakowiacyigorale.pl/zakwas-na-zur-900-ml.html","REGULAR_RANGE","EU specialist shipping; Germany terms require confirmation","STANDARD_SHIPPING","Żur-Saueransatz; Fermentierter Roggenmehl-Saueransatz (zakwas/żur) als flüssige Basis für żur/żurek; Tobias Rostock; osteuropäischen beziehungsweise mitteleuropäischen Spezialsortiment Deutschland unabhängige Händler Bestand | Krakowiacy i Górale – Zakwas na żur 900 ml | Tobias MARKET_BREADTH 2026-09-04","Krakowiacy i Górale – Zakwas na żur 900 ml führt Żur-Saueransatz in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 2 von 2 für Tobias.","Żur-Saueransatz, Tobias: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
"AV2N-N-0177","2026-09-04","STICKY_RICE","Klebreis mit hohem Amylopektinanteil und stark haftender Textur; weiß, schwarz oder violett möglich, nicht Sushireis.","GERMANY_EU","SPECIALTY_BROAD","Georgia","SPECIALTY","MARKET_BREADTH","Asiafoodland – sticky rice range","https://www.asiafoodland.de/food/reis-nudeln/reis/klebereis/","REGULAR_RANGE","Germany-wide specialist shipping","STANDARD_SHIPPING","Klebreis Klebreis mit hohem Amylopektinanteil und stark haftender Textur kaufen Deutschland Sortiment Bornheim Köln Düsseldorf ost- und südostasiatischen Händler Versand | Asiafoodland – sticky rice range | Georgia MARKET_BREADTH 2026-09-04","Asiafoodland – sticky rice range führt Klebreis in der festgelegten Produktform; dies ist unabhängiger nationaler Spezialmarktweg 1 von 2 für Georgia.","Klebreis, Georgia: Marktbreiten-Momentaufnahme vom 2026-09-04; exakte Variante, Gebinde und kurzfristiger Bestand bleiben zu bestätigen."
